Repeat,Packet,Received Bytes,Delta Time in ns
2,26,6200,21315729
2,27,6200,24840000
2,28,6200,26750781
2,29,6200,26905781
2,30,6200,27051406
2,32,6200,27180937
2,34,6200,27324219
2,35,6200,27610052
2,31,6200,27740260
2,33,6200,32125469
2,40,6200,32205260
2,41,6200,32274375
2,36,6200,32342135
2,38,6200,32411302
2,37,6200,32500417
2,39,6200,32567969
2,42,6200,32635208
2,45,6200,32709219
2,48,6200,36526875
2,43,6200,36592760
2,44,6200,36943281
2,46,6200,37004792
2,47,6200,37670312
2,49,6200,37738542
2,50,6200,37803594
2,51,6200,37868437
2,52,6200,42642917
2,53,6200,43105989
2,54,6200,43576146
2,56,6200,43647292
2,57,6200,43709948
2,55,6200,43952500
2,58,6200,44018802
2,59,6200,44090781
2,60,6200,50048489
2,65,6200,50120885
2,62,6200,50185364
2,61,6200,50246146
2,63,6200,50307812
2,64,6200,50370833
2,66,6200,50433854
2,67,6200,50496719
2,68,6200,54903854
2,69,6200,54970156
2,70,6200,55023125
2,71,6200,55403594
2,75,6200,55454219
2,79,6200,56164687
2,72,6200,56217604
2,73,6200,56460000
2,74,6200,61164427
2,76,6200,61223385
2,77,6200,61272083
2,78,6200,61320000
2,80,6200,61370312
2,81,6200,61419896
2,82,6200,61469531
2,83,6200,61518021
2,84,6200,61564635
2,85,6200,66793333
2,86,6200,66849739
2,87,6200,66899062
2,88,6200,67270521
2,89,6200,67336562
2,90,6200,67386562
2,91,6200,67439531
2,92,6200,67488437
2,93,6200,72871510
2,94,6200,72930989
2,95,6200,72982292
2,96,6200,73447396
2,97,6200,73521979
2,98,6200,73576302
2,99,6200,73627344
2,100,6200,73675260
2,101,6200,73722656
2,102,6200,79180781
2,103,6200,79228125
2,104,6200,79727708
2,105,6200,79767344
2,106,6200,79833542
2,107,6200,80639792
2,108,6200,89669323
2,109,6200,89714948
2,110,6200,89757083
2,111,6200,89800729
2,112,6200,89844427
2,113,6200,89888125
2,114,6200,89930312
2,115,6200,89971354
2,116,6200,90011979
2,117,6200,90052864
2,118,6200,91765208
2,119,6200,91806302
2,120,6200,91843958
2,121,6200,91880364
2,122,6200,91919687
2,123,6200,92673385
2,124,6200,92715729
2,125,6200,92752344
2,126,6200,96508489
2,127,6200,96688073
2,128,6200,96724479
2,129,6200,96754948
2,130,6200,96798125
2,131,6200,97130156
2,132,6200,97162969
2,133,6200,97192812
2,134,6200,97221302
2,135,6200,102534687
2,136,6200,102756302
2,137,6200,102806719
2,138,6200,102839948
2,139,6200,103166146
2,140,6200,103199323
2,141,6200,103230417
2,142,6200,103263854
2,143,6200,108614167
2,144,6200,108655885
2,145,6200,108880312
2,146,6200,108921614
2,147,6200,108952239
2,148,6200,108981667
2,149,6200,109010677
2,150,6200,109039896
3,1,6200,0
3,2,6200,6732344
3,3,6200,6784010
3,4,6200,7287448
3,5,6200,7862552
3,6,6200,7927396
3,7,6200,7979896
3,8,6200,8032812
3,9,6200,8084896
3,10,6200,12668333
3,11,6200,12719739
3,12,6200,12959114
3,13,6200,13008229
3,14,6200,13452239
3,15,6200,13502448
3,16,6200,13549583
3,17,6200,18843333
3,18,6200,19091666
3,19,6200,19138333
3,20,6200,19183854
3,21,6200,19420052
3,22,6200,19634791
3,23,6200,19683437
3,24,6200,19728750
3,25,6200,19774896
3,26,6200,24727344
3,27,6200,24765260
3,28,6200,25078229
3,29,6200,25111614
3,30,6200,25142187
3,31,6200,25529114
3,32,6200,25563229
3,33,6200,25595364
3,34,6200,30714844
3,35,6200,30748073
3,36,6200,31105677
3,37,6200,31139271
3,38,6200,31171562
3,39,6200,31500364
3,40,6200,31532916
3,41,6200,31564375
3,42,6200,36835625
3,43,6200,36885573
3,44,6200,37186771
3,45,6200,37234427
3,46,6200,37564323
3,47,6200,37613698
3,48,6200,37659271
3,49,6200,37706041
3,50,6200,42869375
3,51,6200,42918229
3,52,6200,43162083
3,53,6200,43208281
3,54,6200,43256250
3,55,6200,43663489
3,56,6200,43712656
3,57,6200,43760052
3,58,6200,49057552
3,59,6200,49119166
3,60,6200,49177344
3,61,6200,49301198
3,62,6200,49426250
3,63,6200,49766927
3,64,6200,49897135
3,65,6200,50022864
3,66,6200,50259531
3,67,6200,54870104
3,68,6200,54903125
3,69,6200,55743802
3,70,6200,55777864
3,71,6200,55809844
3,72,6200,55856354
3,73,6200,55888437
3,75,6200,55918698
3,74,6200,60849479
3,76,6200,60883125
3,77,6200,61222135
3,78,6200,61253073
3,79,6200,61283385
3,80,6200,61645364
3,81,6200,61680469
3,82,6200,61710677
3,83,6200,67610416
3,84,6200,68091875
3,85,6200,68177812
3,86,6200,68261823
3,87,6200,68344844
3,88,6200,68441198
3,89,6200,68526094
3,90,6200,68604375
3,91,6200,73171927
3,92,6200,73256927
3,93,6200,73673229
3,94,6200,74000885
3,95,6200,74305312
3,96,6200,74384844
3,97,6200,74467344
3,98,6200,74545104
3,99,6200,74627448
3,100,6200,80160729
3,101,6200,80388385
3,102,6200,80479479
3,103,6200,80561614
3,104,6200,80641250
3,105,6200,80723698
3,106,6200,80804166
3,107,6200,80885729
3,108,6200,85776666
3,109,6200,85882344
3,110,6200,86212344
3,111,6200,86424844
3,112,6200,86502448
3,113,6200,86582916
3,114,6200,86659114
3,115,6200,86744271
3,116,6200,91326354
3,117,6200,91687396
3,118,6200,91768854
3,119,6200,91849375
3,120,6200,92316562
3,121,6200,92400000
3,122,6200,92480156
3,123,6200,92573489
3,124,6200,98618854
3,125,6200,98923125
3,126,6200,99182864
3,127,6200,99270416
3,128,6200,99349531
3,129,6200,99430104
3,130,6200,99518646
3,131,6200,99600260
3,132,6200,99677656
3,133,6200,103331927
3,134,6200,103420781
3,135,6200,103831146
3,136,6200,103909010
3,137,6200,104374375
3,138,6200,104454896
3,139,6200,104537864
3,140,6200,104628385
3,141,6200,109477604
3,142,6200,109823437
3,143,6200,109914114
3,144,6200,110367760
3,145,6200,110463958
3,146,6200,110545416
3,147,6200,110625260
3,148,6200,110707812
3,149,6200,114630052
3,150,6200,114721927
1,1,6200,0
1,2,6200,7215052
1,3,6200,7326094
1,4,6200,7437657
1,5,6200,7503438
1,6,6200,7570105
1,7,6200,8650834
1,8,6200,8908073
1,9,6200,9000834
1,10,6200,12829584
1,11,6200,12895105
1,12,6200,13417709
1,13,6200,13475261
1,14,6200,13530313
1,16,6200,13980157
1,15,6200,14128646
1,17,6200,14197865
1,18,6200,18839688
1,19,6200,18907709
1,20,6200,19496459
1,21,6200,19554844
1,22,6200,19632084
1,23,6200,20164532
1,24,6200,20224115
1,25,6200,20427240
1,26,6200,24823490
1,27,6200,24886511
1,28,6200,24948802
1,29,6200,25372084
1,30,6200,25430000
1,31,6200,26101823
1,32,6200,26242448
1,33,6200,26387500
1,34,6200,30977240
1,35,6200,31071042
1,36,6200,31430834
1,37,6200,31517292
1,38,6200,31601302
1,39,6200,32096511
1,40,6200,32408802
1,41,6200,32494011
1,42,6200,32584011
1,43,6200,36884219
1,44,6200,36937344
1,45,6200,37454740
1,46,6200,37503177
1,47,6200,38138334
1,48,6200,38186927
1,49,6200,38354688
1,50,6200,38400209
1,51,6200,43101407
1,52,6200,43158959
1,53,6200,43798802
1,54,6200,43856875
1,55,6200,43900573
1,56,6200,44996407
1,57,6200,45047292
1,58,6200,45098698
1,59,6200,49049792
1,60,6200,49105938
1,61,6200,49158177
1,62,6200,49709636
1,63,6200,49759532
1,64,6200,50540938
1,65,6200,50605730
1,66,6200,52038125
1,67,6200,52087344
1,68,6200,55133230
1,69,6200,55194271
1,70,6200,56082084
1,71,6200,56206407
1,72,6200,56607709
1,73,6200,56663386
1,75,6200,56709323
1,74,6200,57024688
1,76,6200,61143282
1,77,6200,61198959
1,78,6200,61882188
1,79,6200,61939740
1,80,6200,61985105
1,81,6200,62699480
1,82,6200,62747240
1,83,6200,63026823
1,84,6200,63076146
1,85,6200,67086980
1,87,6200,67145990
1,86,6200,67798542
1,88,6200,67849063
1,89,6200,68656355
1,90,6200,68704167
1,91,6200,68840625
1,92,6200,68898230
1,93,6200,73066355
1,94,6200,73117813
1,95,6200,73888021
1,96,6200,73937552
1,97,6200,73985052
1,98,6200,74597344
1,99,6200,74643125
1,100,6200,74856927
1,101,6200,79144480
1,102,6200,79194688
1,103,6200,81941927
1,104,6200,82001094
1,105,6200,82064427
1,106,6200,82113073
1,107,6200,82162084
1,108,6200,82212032
1,109,6200,82290105
1,110,6200,85168802
1,111,6200,85220782
1,112,6200,85908646
1,113,6200,85956771
1,114,6200,86806198
1,115,6200,86854688
1,116,6200,86898959
1,117,6200,87018021
1,118,6200,91129219
1,119,6200,91173698
1,120,6200,91955834
1,121,6200,92012761
1,122,6200,92061615
1,123,6200,92671719
1,124,6200,92720313
1,125,6200,92943750
1,126,6200,97278282
1,127,6200,97329375
1,128,6200,98110677
1,129,6200,98161094
1,130,6200,103761094
1,131,6200,103798230
1,132,6200,103834636
1,133,6200,103871719
1,134,6200,103904011
1,135,6200,103936198
1,136,6200,103967657
1,137,6200,106084740
1,138,6200,106222865
1,139,6200,106352032
1,140,6200,106480834
1,141,6200,106608542
1,142,6200,106737188
1,143,6200,109228907
1,144,6200,109341980
1,145,6200,110120469
1,146,6200,110171198
1,147,6200,110215469
1,148,6200,110844115
1,149,6200,110892813
1,150,6200,111936355
2,1,6200,0
2,2,6200,7111563
2,3,6200,7241771
2,4,6200,8067032
2,5,6200,8858229
2,6,6200,8990573
2,7,6200,9116302
2,8,6200,9246198
2,9,6200,9372709
2,10,6200,13062813
2,11,6200,13195834
2,12,6200,13864584
2,13,6200,13992500
2,14,6200,15399323
2,15,6200,15527761
2,16,6200,15653438
2,17,6200,19346667
2,18,6200,19927188
2,19,6200,20056459
2,20,6200,20179532
2,21,6200,21124271
2,22,6200,21251250
2,23,6200,21376563
2,24,6200,21503750
2,25,6200,21630573
2,26,6200,25155677
2,27,6200,25285521
2,28,6200,28662188
2,29,6200,28818229
2,30,6200,28961094
2,31,6200,29100521
2,32,6200,29241354
2,33,6200,29705365
2,34,6200,31767084
2,35,6200,32730886
2,36,6200,32884375
2,37,6200,33909427
2,38,6200,34060469
2,39,6200,34200469
2,40,6200,34339115
2,41,6200,35523386
2,42,6200,37129479
2,43,6200,37169948
2,44,6200,37594740
2,45,6200,37634427
2,46,6200,37670573
2,47,6200,38317136
2,48,6200,38356146
2,49,6200,38573021
2,50,6200,42949271
2,51,6200,42994427
2,52,6200,43033177
2,53,6200,43687084
2,54,6200,43728282
2,55,6200,44491302
2,56,6200,45052917
2,57,6200,45094740
2,58,6200,45135313
2,59,6200,48949271
2,60,6200,48993750
2,61,6200,49756511
2,62,6200,49800000
2,63,6200,50609167
2,64,6200,50652500
2,65,6200,50796146
2,66,6200,50836146
2,67,6200,55175052
2,68,6200,55220000
2,69,6200,56033542
2,70,6200,56073438
2,71,6200,56957917
2,72,6200,57803177
2,73,6200,57841927
2,74,6200,57879167
2,75,6200,61103282
2,76,6200,61149479
2,77,6200,61188125
2,78,6200,62235157
2,79,6200,62276719
2,80,6200,63006563
2,81,6200,63047084
2,82,6200,63371250
2,83,6200,63415469
2,84,6200,66926875
2,85,6200,66971198
2,86,6200,67628282
2,87,6200,67680782
2,88,6200,68454688
2,89,6200,68493907
2,90,6200,68619375
2,91,6200,68659271
2,92,6200,72952500
2,93,6200,72991250
2,94,6200,73737552
2,95,6200,73774636
2,96,6200,73810469
2,97,6200,75090000
2,98,6200,75247657
2,99,6200,75398334
2,100,6200,80066511
2,101,6200,80165677
2,102,6200,80254792
2,103,6200,80342292
2,104,6200,80430781
2,105,6200,81106094
2,106,6200,81249063
2,107,6200,81375521
2,108,6200,112158802
2,109,6200,112264167
2,110,6200,112357604
2,111,6200,112461250
2,112,6200,112561823
2,113,6200,112656667
2,114,6200,112757031
2,115,6200,112911511
2,116,6200,113062604
2,117,6200,113183177
2,118,6200,113281771
2,119,6200,113377656
2,120,6200,113469636
2,121,6200,113609375
2,122,6200,113751302
2,123,6200,113871875
2,124,6200,113966250
2,125,6200,114060729
2,126,6200,114154479
2,127,6200,114247709
2,129,6200,114343334
2,128,6200,114822865
2,130,6200,114934271
2,131,6200,115001719
2,132,6200,115044011
2,133,6200,115085104
2,134,6200,115125729
2,135,6200,115166667
2,136,6200,115206667
2,137,6200,115246979
2,138,6200,115289792
2,139,6200,115332136
2,140,6200,115373698
2,141,6200,115413386
2,142,6200,115453073
2,143,6200,115494323
2,144,6200,115539844
2,145,6200,115580156
2,146,6200,115620781
2,147,6200,115662396
2,148,6200,115703959
2,149,6200,115746511
2,150,6200,115785573
3,1,6200,0
3,2,6200,7002292
3,3,6200,7940781
3,4,6200,9009062
3,5,6200,9159427
3,7,6200,9328385
3,6,6200,9472865
3,8,6200,9639427
3,9,6200,9781042
3,10,6200,13008333
3,11,6200,13158802
3,12,6200,14354323
3,13,6200,16577448
3,14,6200,16752448
3,15,6200,16893958
3,16,6200,17042187
3,17,6200,17179635
3,18,6200,17369792
3,19,6200,18875312
3,20,6200,19631510
3,21,6200,19811823
3,22,6200,19952812
3,23,6200,21218646
3,24,6200,21391250
3,25,6200,21529062
3,26,6200,21696719
3,27,6200,24885833
3,28,6200,25038125
3,29,6200,27564844
3,30,6200,27721198
3,31,6200,27865990
3,32,6200,28109219
3,33,6200,28252656
3,34,6200,30560000
3,35,6200,30715156
3,36,6200,32120104
3,37,6200,32885833
3,38,6200,33631042
3,39,6200,33781927
3,40,6200,33925573
3,41,6200,34113646
3,42,6200,34264479
3,43,6200,37785937
3,44,6200,37942708
3,45,6200,38085000
3,46,6200,39435729
3,47,6200,39587344
3,48,6200,39726979
3,49,6200,39865208
3,50,6200,40002865
3,51,6200,40143229
3,52,6200,42958125
3,53,6200,43110781
3,54,6200,44028646
3,55,6200,45432292
3,56,6200,45583490
3,57,6200,45721719
3,58,6200,45858958
3,59,6200,46003437
3,60,6200,48941927
3,61,6200,49087448
3,62,6200,50037448
3,63,6200,50183073
3,64,6200,51290208
3,65,6200,51434635
3,66,6200,51574583
3,67,6200,52848073
3,68,6200,55354323
3,69,6200,55508281
3,70,6200,55655729
3,71,6200,56436667
3,72,6200,56588385
3,73,6200,59197187
3,74,6200,59353958
3,75,6200,59496198
3,76,6200,59641771
3,77,6200,60984948
3,78,6200,61134583
3,79,6200,62117083
3,80,6200,63301719
3,81,6200,63457656
3,82,6200,63599062
3,83,6200,63840781
3,84,6200,64052552
3,85,6200,67274271
3,86,6200,68100885
3,87,6200,68307135
3,88,6200,69401979
3,89,6200,69610573
3,90,6200,69818021
3,91,6200,70019896
3,92,6200,70231250
3,93,6200,73258177
3,94,6200,74081823
3,95,6200,74320521
3,96,6200,77247500
3,97,6200,77524114
3,98,6200,77742760
3,99,6200,77960208
3,100,6200,78170104
3,101,6200,78384635
3,102,6200,79244635
3,103,6200,81943906
3,104,6200,82505469
3,105,6200,82721302
3,106,6200,82928073
3,107,6200,83134583
3,108,6200,83383906
3,109,6200,83630052
3,110,6200,85364948
3,111,6200,86190469
3,112,6200,86468437
3,113,6200,86669114
3,114,6200,87763437
3,115,6200,87972917
3,116,6200,88201771
3,117,6200,88401198
3,118,6200,92023698
3,119,6200,92255104
3,120,6200,92465260
3,121,6200,92675156
3,122,6200,92880573
3,123,6200,93087239
3,124,6200,93414271
3,125,6200,93639010
3,126,6200,96742864
3,127,6200,96947031
3,128,6200,97138333
3,129,6200,97700104
3,130,6200,97901510
3,131,6200,98850521
3,132,6200,99070417
3,133,6200,99390677
3,134,6200,99586667
3,135,6200,102861719
3,136,6200,103497656
3,137,6200,103655521
3,138,6200,103801875
3,139,6200,105045521
3,140,6200,105243750
3,141,6200,105393229
3,142,6200,105542187
3,143,6200,108931667
3,144,6200,109728177
3,145,6200,109874219
3,146,6200,110685052
3,147,6200,110829844
3,148,6200,110983906
3,149,6200,111176771
3,150,6200,111333489
